"","date","county","state","fips","cases","deaths","countyFP"
"967976","2021-10-26","Lee","Florida",12071,124415,1793,"071"
"967977","2021-10-26","Leon","Florida",12073,50441,504,"073"
"967978","2021-10-26","Levy","Florida",12075,6953,82,"075"
"967979","2021-10-26","Liberty","Florida",12077,1823,19,"077"
"967980","2021-10-26","Madison","Florida",12079,3584,54,"079"
"967981","2021-10-26","Manatee","Florida",12081,64610,965,"081"
"967982","2021-10-26","Marion","Florida",12083,56558,1717,"083"
"967983","2021-10-26","Martin","Florida",12085,20060,507,"085"
"967984","2021-10-26","Miami-Dade","Florida",12086,670019,8876,"086"
"967985","2021-10-26","Monroe","Florida",12087,10445,93,"087"
"967986","2021-10-26","Nassau","Florida",12089,14994,240,"089"
"967987","2021-10-26","Okaloosa","Florida",12091,34287,552,"091"
"967988","2021-10-26","Okeechobee","Florida",12093,7382,130,"093"
"967989","2021-10-26","Orange","Florida",12095,227246,2148,"095"
"967990","2021-10-26","Osceola","Florida",12097,71294,878,"097"
"967991","2021-10-26","Palm Beach","Florida",12099,224195,4142,"099"
"967992","2021-10-26","Pasco","Florida",12101,78907,1539,"101"
"967993","2021-10-26","Pinellas","Florida",12103,133980,2667,"103"
"967994","2021-10-26","Polk","Florida",12105,128010,2432,"105"
"967995","2021-10-26","Putnam","Florida",12107,12751,320,"107"
"967996","2021-10-26","Santa Rosa","Florida",12113,32310,512,"113"
"967997","2021-10-26","Sarasota","Florida",12115,55072,1291,"115"
"967998","2021-10-26","Seminole","Florida",12117,61835,843,"117"
"967999","2021-10-26","St. Johns","Florida",12109,40496,460,"109"
"968000","2021-10-26","St. Lucie","Florida",12111,47636,1015,"111"
"968001","2021-10-26","Sumter","Florida",12119,14451,459,"119"
"968002","2021-10-26","Suwannee","Florida",12121,9175,167,"121"
"968003","2021-10-26","Taylor","Florida",12123,4582,74,"123"
"968004","2021-10-26","Union","Florida",12125,3057,96,"125"
"968005","2021-10-26","Unknown","Florida",NA,6179,130,NA
"968006","2021-10-26","Volusia","Florida",12127,75256,1299,"127"
"968007","2021-10-26","Wakulla","Florida",12129,6375,103,"129"
"968008","2021-10-26","Walton","Florida",12131,11895,160,"131"
"968009","2021-10-26","Washington","Florida",12133,4542,65,"133"
"971191","2021-10-27","Alachua","Florida",12001,39360,507,"001"
"971192","2021-10-27","Baker","Florida",12003,5970,121,"003"
"971193","2021-10-27","Bay","Florida",12005,31688,684,"005"
"971194","2021-10-27","Bradford","Florida",12007,5327,119,"007"
"971195","2021-10-27","Brevard","Florida",12009,80429,1725,"009"
"971196","2021-10-27","Broward","Florida",12011,355580,4782,"011"
"971197","2021-10-27","Calhoun","Florida",12013,3004,63,"013"
"971198","2021-10-27","Charlotte","Florida",12015,23134,669,"015"
"971199","2021-10-27","Citrus","Florida",12017,20328,802,"017"
"971200","2021-10-27","Clay","Florida",12019,33738,691,"019"
"971201","2021-10-27","Collier","Florida",12021,56546,849,"021"
"971202","2021-10-27","Columbia","Florida",12023,14843,314,"023"
"971203","2021-10-27","DeSoto","Florida",12027,6871,133,"027"
"971204","2021-10-27","Dixie","Florida",12029,2946,32,"029"
"971205","2021-10-27","Duval","Florida",12031,164111,2791,"031"
"971206","2021-10-27","Escambia","Florida",12033,53492,1057,"033"
"971207","2021-10-27","Flagler","Florida",12035,14308,210,"035"
"971208","2021-10-27","Franklin","Florida",12037,2222,45,"037"
"971209","2021-10-27","Gadsden","Florida",12039,8618,126,"039"
"971210","2021-10-27","Gilchrist","Florida",12041,3141,55,"041"
"971211","2021-10-27","Glades","Florida",12043,1434,27,"043"
"971212","2021-10-27","Gulf","Florida",12045,2967,63,"045"
"971213","2021-10-27","Hamilton","Florida",12047,2726,48,"047"
"971214","2021-10-27","Hardee","Florida",12049,6054,100,"049"
"971215","2021-10-27","Hendry","Florida",12051,7947,112,"051"
"971216","2021-10-27","Hernando","Florida",12053,28468,900,"053"
"971217","2021-10-27","Highlands","Florida",12055,15882,545,"055"
"971218","2021-10-27","Hillsborough","Florida",12057,240570,2936,"057"
"971219","2021-10-27","Holmes","Florida",12059,3837,71,"059"
"971220","2021-10-27","Indian River","Florida",12061,22085,548,"061"
"971221","2021-10-27","Jackson","Florida",12063,10070,212,"063"
"971222","2021-10-27","Jefferson","Florida",12065,2456,36,"065"
"971223","2021-10-27","Lafayette","Florida",12067,2208,35,"067"
"971224","2021-10-27","Lake","Florida",12069,54129,1193,"069"
"971225","2021-10-27","Lee","Florida",12071,124415,1793,"071"
"971226","2021-10-27","Leon","Florida",12073,50441,504,"073"
"971227","2021-10-27","Levy","Florida",12075,6953,82,"075"
"971228","2021-10-27","Liberty","Florida",12077,1823,19,"077"
"971229","2021-10-27","Madison","Florida",12079,3584,54,"079"
"971230","2021-10-27","Manatee","Florida",12081,64610,965,"081"
"971231","2021-10-27","Marion","Florida",12083,56558,1717,"083"
"971232","2021-10-27","Martin","Florida",12085,20060,507,"085"
"971233","2021-10-27","Miami-Dade","Florida",12086,670019,8876,"086"
"971234","2021-10-27","Monroe","Florida",12087,10445,93,"087"
"971235","2021-10-27","Nassau","Florida",12089,14994,240,"089"
"971236","2021-10-27","Okaloosa","Florida",12091,34287,552,"091"
"971237","2021-10-27","Okeechobee","Florida",12093,7382,130,"093"
"971238","2021-10-27","Orange","Florida",12095,227246,2148,"095"
"971239","2021-10-27","Osceola","Florida",12097,71294,878,"097"
"971240","2021-10-27","Palm Beach","Florida",12099,224195,4142,"099"
"971241","2021-10-27","Pasco","Florida",12101,78907,1539,"101"
"971242","2021-10-27","Pinellas","Florida",12103,133980,2667,"103"
"971243","2021-10-27","Polk","Florida",12105,128010,2432,"105"
"971244","2021-10-27","Putnam","Florida",12107,12751,320,"107"
"971245","2021-10-27","Santa Rosa","Florida",12113,32310,512,"113"
"971246","2021-10-27","Sarasota","Florida",12115,55072,1291,"115"
"971247","2021-10-27","Seminole","Florida",12117,61835,843,"117"
"971248","2021-10-27","St. Johns","Florida",12109,40496,460,"109"
"971249","2021-10-27","St. Lucie","Florida",12111,47636,1015,"111"
"971250","2021-10-27","Sumter","Florida",12119,14451,459,"119"
"971251","2021-10-27","Suwannee","Florida",12121,9175,167,"121"
"971252","2021-10-27","Taylor","Florida",12123,4582,74,"123"
"971253","2021-10-27","Union","Florida",12125,3057,96,"125"
"971254","2021-10-27","Unknown","Florida",NA,8066,130,NA
"971255","2021-10-27","Volusia","Florida",12127,75256,1299,"127"
"971256","2021-10-27","Wakulla","Florida",12129,6375,103,"129"
"971257","2021-10-27","Walton","Florida",12131,11895,160,"131"
"971258","2021-10-27","Washington","Florida",12133,4542,65,"133"
"974440","2021-10-28","Alachua","Florida",12001,39360,507,"001"
"974441","2021-10-28","Baker","Florida",12003,5970,121,"003"
"974442","2021-10-28","Bay","Florida",12005,31688,684,"005"
"974443","2021-10-28","Bradford","Florida",12007,5327,119,"007"
"974444","2021-10-28","Brevard","Florida",12009,80429,1725,"009"
"974445","2021-10-28","Broward","Florida",12011,355580,4782,"011"
"974446","2021-10-28","Calhoun","Florida",12013,3004,63,"013"
"974447","2021-10-28","Charlotte","Florida",12015,23134,669,"015"
"974448","2021-10-28","Citrus","Florida",12017,20328,802,"017"
"974449","2021-10-28","Clay","Florida",12019,33738,691,"019"
"974450","2021-10-28","Collier","Florida",12021,56546,849,"021"
"974451","2021-10-28","Columbia","Florida",12023,14843,314,"023"
"974452","2021-10-28","DeSoto","Florida",12027,6871,133,"027"
"974453","2021-10-28","Dixie","Florida",12029,2946,32,"029"
"974454","2021-10-28","Duval","Florida",12031,164111,2791,"031"
"974455","2021-10-28","Escambia","Florida",12033,53492,1057,"033"
"974456","2021-10-28","Flagler","Florida",12035,14308,210,"035"
"974457","2021-10-28","Franklin","Florida",12037,2222,45,"037"
"974458","2021-10-28","Gadsden","Florida",12039,8618,126,"039"
"974459","2021-10-28","Gilchrist","Florida",12041,3141,55,"041"
"974460","2021-10-28","Glades","Florida",12043,1434,27,"043"
"974461","2021-10-28","Gulf","Florida",12045,2967,63,"045"
"974462","2021-10-28","Hamilton","Florida",12047,2726,48,"047"
"974463","2021-10-28","Hardee","Florida",12049,6054,100,"049"
"974464","2021-10-28","Hendry","Florida",12051,7947,112,"051"
"974465","2021-10-28","Hernando","Florida",12053,28468,900,"053"
"974466","2021-10-28","Highlands","Florida",12055,15882,545,"055"
"974467","2021-10-28","Hillsborough","Florida",12057,240570,2936,"057"
"974468","2021-10-28","Holmes","Florida",12059,3837,71,"059"
"974469","2021-10-28","Indian River","Florida",12061,22085,548,"061"
"974470","2021-10-28","Jackson","Florida",12063,10070,212,"063"
"974471","2021-10-28","Jefferson","Florida",12065,2456,36,"065"
"974472","2021-10-28","Lafayette","Florida",12067,2208,35,"067"
"974473","2021-10-28","Lake","Florida",12069,54129,1193,"069"
"974474","2021-10-28","Lee","Florida",12071,124415,1793,"071"
"974475","2021-10-28","Leon","Florida",12073,50441,504,"073"
"974476","2021-10-28","Levy","Florida",12075,6953,82,"075"
"974477","2021-10-28","Liberty","Florida",12077,1823,19,"077"
"974478","2021-10-28","Madison","Florida",12079,3584,54,"079"
"974479","2021-10-28","Manatee","Florida",12081,64610,965,"081"
"974480","2021-10-28","Marion","Florida",12083,56558,1717,"083"
"974481","2021-10-28","Martin","Florida",12085,20060,507,"085"
"974482","2021-10-28","Miami-Dade","Florida",12086,670019,8876,"086"
"974483","2021-10-28","Monroe","Florida",12087,10445,93,"087"
"974484","2021-10-28","Nassau","Florida",12089,14994,240,"089"
"974485","2021-10-28","Okaloosa","Florida",12091,34287,552,"091"
"974486","2021-10-28","Okeechobee","Florida",12093,7382,130,"093"
"974487","2021-10-28","Orange","Florida",12095,227246,2148,"095"
"974488","2021-10-28","Osceola","Florida",12097,71294,878,"097"
"974489","2021-10-28","Palm Beach","Florida",12099,224195,4142,"099"
"974490","2021-10-28","Pasco","Florida",12101,78907,1539,"101"
"974491","2021-10-28","Pinellas","Florida",12103,133980,2667,"103"
"974492","2021-10-28","Polk","Florida",12105,128010,2432,"105"
"974493","2021-10-28","Putnam","Florida",12107,12751,320,"107"
"974494","2021-10-28","Santa Rosa","Florida",12113,32310,512,"113"
"974495","2021-10-28","Sarasota","Florida",12115,55072,1291,"115"
"974496","2021-10-28","Seminole","Florida",12117,61835,843,"117"
"974497","2021-10-28","St. Johns","Florida",12109,40496,460,"109"
"974498","2021-10-28","St. Lucie","Florida",12111,47636,1015,"111"
"974499","2021-10-28","Sumter","Florida",12119,14451,459,"119"
"974500","2021-10-28","Suwannee","Florida",12121,9175,167,"121"
"974501","2021-10-28","Taylor","Florida",12123,4582,74,"123"
"974502","2021-10-28","Union","Florida",12125,3057,96,"125"
"974503","2021-10-28","Unknown","Florida",NA,10087,692,NA
"974504","2021-10-28","Volusia","Florida",12127,75256,1299,"127"
"974505","2021-10-28","Wakulla","Florida",12129,6375,103,"129"
"974506","2021-10-28","Walton","Florida",12131,11895,160,"131"
"974507","2021-10-28","Washington","Florida",12133,4542,65,"133"
"977689","2021-10-29","Alachua","Florida",12001,39540,507,"001"
"977690","2021-10-29","Baker","Florida",12003,5972,121,"003"
"977691","2021-10-29","Bay","Florida",12005,31780,684,"005"
"977692","2021-10-29","Bradford","Florida",12007,5335,119,"007"
"977693","2021-10-29","Brevard","Florida",12009,80672,1725,"009"
"977694","2021-10-29","Broward","Florida",12011,356758,4782,"011"
"977695","2021-10-29","Calhoun","Florida",12013,3010,63,"013"
"977696","2021-10-29","Charlotte","Florida",12015,23242,669,"015"
"977697","2021-10-29","Citrus","Florida",12017,20392,802,"017"
"977698","2021-10-29","Clay","Florida",12019,33810,691,"019"
"977699","2021-10-29","Collier","Florida",12021,56733,849,"021"
"977700","2021-10-29","Columbia","Florida",12023,14869,314,"023"
"977701","2021-10-29","DeSoto","Florida",12027,6894,133,"027"
"977702","2021-10-29","Dixie","Florida",12029,2949,32,"029"
"977703","2021-10-29","Duval","Florida",12031,164483,2791,"031"
"977704","2021-10-29","Escambia","Florida",12033,53639,1057,"033"
"977705","2021-10-29","Flagler","Florida",12035,14356,210,"035"
"977706","2021-10-29","Franklin","Florida",12037,2226,45,"037"
"977707","2021-10-29","Gadsden","Florida",12039,8630,126,"039"
"977708","2021-10-29","Gilchrist","Florida",12041,3144,55,"041"
"977709","2021-10-29","Glades","Florida",12043,1445,27,"043"
"977710","2021-10-29","Gulf","Florida",12045,2972,63,"045"
"977711","2021-10-29","Hamilton","Florida",12047,2739,48,"047"
"977712","2021-10-29","Hardee","Florida",12049,6071,100,"049"
"977713","2021-10-29","Hendry","Florida",12051,7977,112,"051"
"977714","2021-10-29","Hernando","Florida",12053,28524,900,"053"
"977715","2021-10-29","Highlands","Florida",12055,15931,545,"055"
"977716","2021-10-29","Hillsborough","Florida",12057,241473,2936,"057"
"977717","2021-10-29","Holmes","Florida",12059,3842,71,"059"
"977718","2021-10-29","Indian River","Florida",12061,22148,548,"061"
"977719","2021-10-29","Jackson","Florida",12063,10104,212,"063"
"977720","2021-10-29","Jefferson","Florida",12065,2470,36,"065"
"977721","2021-10-29","Lafayette","Florida",12067,2213,35,"067"
"977722","2021-10-29","Lake","Florida",12069,54454,1193,"069"
"977723","2021-10-29","Lee","Florida",12071,124961,1793,"071"
"977724","2021-10-29","Leon","Florida",12073,50660,504,"073"
"977725","2021-10-29","Levy","Florida",12075,6972,82,"075"
"977726","2021-10-29","Liberty","Florida",12077,1827,19,"077"
"977727","2021-10-29","Madison","Florida",12079,3583,54,"079"
"977728","2021-10-29","Manatee","Florida",12081,64820,965,"081"
"977729","2021-10-29","Marion","Florida",12083,56776,1717,"083"
"977730","2021-10-29","Martin","Florida",12085,20133,507,"085"
"977731","2021-10-29","Miami-Dade","Florida",12086,671987,8876,"086"
"977732","2021-10-29","Monroe","Florida",12087,10520,93,"087"
"977733","2021-10-29","Nassau","Florida",12089,15037,240,"089"
"977734","2021-10-29","Okaloosa","Florida",12091,34397,552,"091"
"977735","2021-10-29","Okeechobee","Florida",12093,7384,130,"093"
"977736","2021-10-29","Orange","Florida",12095,228046,2148,"095"
"977737","2021-10-29","Osceola","Florida",12097,71584,878,"097"
"977738","2021-10-29","Palm Beach","Florida",12099,225002,4142,"099"
"977739","2021-10-29","Pasco","Florida",12101,79142,1539,"101"
"977740","2021-10-29","Pinellas","Florida",12103,134378,2667,"103"
"977741","2021-10-29","Polk","Florida",12105,128415,2432,"105"
"977742","2021-10-29","Putnam","Florida",12107,12778,320,"107"
"977743","2021-10-29","Santa Rosa","Florida",12113,32381,512,"113"
"977744","2021-10-29","Sarasota","Florida",12115,55233,1291,"115"
"977745","2021-10-29","Seminole","Florida",12117,62054,843,"117"
"977746","2021-10-29","St. Johns","Florida",12109,40677,460,"109"
"977747","2021-10-29","St. Lucie","Florida",12111,47749,1015,"111"
"977748","2021-10-29","Sumter","Florida",12119,14530,459,"119"
"977749","2021-10-29","Suwannee","Florida",12121,9202,167,"121"
"977750","2021-10-29","Taylor","Florida",12123,4590,74,"123"
"977751","2021-10-29","Union","Florida",12125,3061,96,"125"
"977752","2021-10-29","Unknown","Florida",NA,2,867,NA
"977753","2021-10-29","Volusia","Florida",12127,75711,1299,"127"
"977754","2021-10-29","Wakulla","Florida",12129,6404,103,"129"
"977755","2021-10-29","Walton","Florida",12131,11936,160,"131"
"977756","2021-10-29","Washington","Florida",12133,4548,65,"133"
"980938","2021-10-30","Alachua","Florida",12001,39540,507,"001"
"980939","2021-10-30","Baker","Florida",12003,5972,121,"003"
"980940","2021-10-30","Bay","Florida",12005,31780,684,"005"
"980941","2021-10-30","Bradford","Florida",12007,5335,119,"007"
"980942","2021-10-30","Brevard","Florida",12009,80672,1725,"009"
"980943","2021-10-30","Broward","Florida",12011,356758,4782,"011"
"980944","2021-10-30","Calhoun","Florida",12013,3010,63,"013"
"980945","2021-10-30","Charlotte","Florida",12015,23242,669,"015"
"980946","2021-10-30","Citrus","Florida",12017,20392,802,"017"
"980947","2021-10-30","Clay","Florida",12019,33810,691,"019"
"980948","2021-10-30","Collier","Florida",12021,56733,849,"021"
"980949","2021-10-30","Columbia","Florida",12023,14869,314,"023"
"980950","2021-10-30","DeSoto","Florida",12027,6894,133,"027"
"980951","2021-10-30","Dixie","Florida",12029,2949,32,"029"
"980952","2021-10-30","Duval","Florida",12031,164483,2791,"031"
"980953","2021-10-30","Escambia","Florida",12033,53639,1057,"033"
"980954","2021-10-30","Flagler","Florida",12035,14356,210,"035"
"980955","2021-10-30","Franklin","Florida",12037,2226,45,"037"
"980956","2021-10-30","Gadsden","Florida",12039,8630,126,"039"
"980957","2021-10-30","Gilchrist","Florida",12041,3144,55,"041"
"980958","2021-10-30","Glades","Florida",12043,1445,27,"043"
"980959","2021-10-30","Gulf","Florida",12045,2972,63,"045"
"980960","2021-10-30","Hamilton","Florida",12047,2739,48,"047"
"980961","2021-10-30","Hardee","Florida",12049,6071,100,"049"
"980962","2021-10-30","Hendry","Florida",12051,7977,112,"051"
"980963","2021-10-30","Hernando","Florida",12053,28524,900,"053"
"980964","2021-10-30","Highlands","Florida",12055,15931,545,"055"
"980965","2021-10-30","Hillsborough","Florida",12057,241473,2936,"057"
